avgMonthlyIncome,incomeCV,expenseRatio,emiRatio,avgMonthlyBalance,bounceCount,accountAgeMonths,anomaly_score,anomalyFlag
119029.13,0.105,0.548,0.044,25648.97,0,6,0.15444444717645367,0
181114.0,0.088,0.55,0.105,90305.61,0,11,0.18263958487596182,0
121525.3,0.111,0.562,0.072,56392.01,0,6,0.17665840894349322,0
120981.89,0.114,0.55,0.064,82264.58,0,4,0.174133005901641,0
177473.89,0.088,0.596,0.113,95563.53,0,4,0.18302679168331742,0
142032.79,0.099,0.557,0.076,109273.99,0,8,0.18623028253335977,0
126625.02,0.103,0.455,0.0,89754.8,0,11,0.1514732601247784,0
122214.82,0.101,0.526,0.025,118666.26,0,5,0.17179887793436177,0
120658.1,0.116,0.53,0.0,27665.65,0,11,0.13337781250138558,0
151662.32,0.105,0.526,0.0,77241.15,1,10,0.12342090632207636,0
177182.25,0.093,0.537,0.071,209277.41,0,6,0.15988136619204785,0
177763.95,0.082,0.572,0.1,160024.74,0,12,0.17693889277383945,0
182367.55,0.104,0.599,0.0,116426.43,0,3,0.15697280455513307,0
179615.9,0.107,0.493,0.057,192389.42,0,12,0.16189372221511422,0
178627.3,0.115,0.541,0.007,70552.97,0,11,0.153853338857878,0
156723.83,0.085,0.566,0.04,130561.6,0,3,0.1731150365625349,0
118085.2,0.106,0.606,0.082,73815.98,0,9,0.17787425071597257,0
179707.47,0.096,0.49,0.006,88323.03,0,8,0.15641522849010642,0
164694.42,0.113,0.536,0.014,107057.72,0,5,0.1643571717816985,0
125136.53,0.093,0.552,0.0,133703.74,0,3,0.15868871579898192,0
174471.73,0.095,0.674,0.0,135189.06,0,9,0.14885786079991464,0
174787.37,0.104,0.58,0.032,110066.62,1,7,0.14168759838802797,0
173167.65,0.083,0.567,0.086,154060.2,0,3,0.18079889211064715,0
174596.0,0.115,0.465,0.142,71658.42,0,10,0.19056247171112106,0
168140.91,0.116,0.568,0.045,142193.29,1,8,0.1451939982451393,0
120103.21,0.117,0.582,0.113,44683.13,0,12,0.17865014311846955,0
175542.72,0.08,0.543,0.045,33806.48,0,4,0.15697139247579778,0
161880.9,0.094,0.578,0.063,181537.46,0,6,0.1646084644872754,0
116406.49,0.088,0.455,0.034,89890.75,0,10,0.1620807560629436,0
151910.8,0.093,0.678,0.0,167542.24,0,4,0.13713997917116205,0
185790.52,0.093,0.505,0.14,146499.52,0,4,0.19329325660568314,0
161881.76,0.107,0.555,0.12,92393.07,0,7,0.18761856531977278,0
123921.46,0.084,0.546,0.11,41880.73,0,9,0.1769152149963713,0
125275.68,0.107,0.544,0.056,105653.42,1,8,0.14598413289645906,0
121296.67,0.119,0.543,0.062,85227.91,0,12,0.1733925758869126,0
125603.37,0.116,0.426,0.125,124296.29,0,9,0.1834101153504945,0
133936.68,0.109,0.549,0.064,106829.98,0,9,0.17987033802091784,0
180226.71,0.11,0.584,0.152,158056.08,0,9,0.18788464838280522,0
179784.61,0.101,0.582,0.0,130912.08,0,8,0.1587095900392247,0
181408.24,0.089,0.558,0.0,87437.93,0,12,0.15523035889854608,0
117155.47,0.109,0.537,0.007,92395.54,0,6,0.15614569144282464,0
123234.88,0.089,0.486,0.077,131804.43,0,7,0.17949664434715779,0
116711.94,0.087,0.505,0.018,63378.41,0,5,0.1618189133095656,0
173188.0,0.117,0.459,0.085,65484.58,1,4,0.14557351934238122,0
168884.6,0.116,0.513,0.117,125257.15,0,3,0.18684457255281767,0
141359.18,0.101,0.615,0.051,128080.77,0,6,0.1716194101183638,0
119403.17,0.09,0.654,0.043,41735.96,0,9,0.15855387797533904,0
120948.82,0.106,0.524,0.015,127781.22,0,12,0.1643771463946635,0
176941.54,0.093,0.563,0.009,70377.58,0,4,0.16021067409436712,0
125074.29,0.083,0.552,0.011,88542.04,0,8,0.15821297110850852,0
120411.58,0.092,0.569,0.041,121478.34,0,8,0.17404734500755242,0
124995.79,0.097,0.541,0.12,110270.48,0,5,0.18981555326939986,0
140717.4,0.095,0.546,0.121,41290.27,0,7,0.18011829824738002,0
115618.43,0.099,0.594,0.082,135528.74,0,11,0.178005218092043,0
124670.64,0.084,0.607,0.0,32527.12,1,7,0.10866184589211253,0
154843.86,0.098,0.484,0.069,76143.93,0,10,0.18068428261053243,0
179407.36,0.081,0.423,0.061,68023.79,0,4,0.16937708390083533,0
148990.74,0.119,0.59,0.005,84691.68,0,9,0.15433276813851432,0
173615.29,0.099,0.532,0.047,208316.4,1,7,0.12138468025492105,0
184802.54,0.084,0.468,0.069,184173.53,0,12,0.16708007696030974,0
151033.43,0.107,0.489,0.0,53261.02,1,8,0.12118622855662686,0
117179.41,0.098,0.586,0.0,100672.46,0,7,0.15853048704631345,0
167067.84,0.11,0.551,0.007,150969.28,0,9,0.15838372983165344,0
119702.1,0.102,0.573,0.084,57349.65,0,9,0.18219791902419918,0
117074.12,0.095,0.548,0.145,48748.78,0,12,0.18357320874551686,0
127096.62,0.098,0.485,0.068,83178.47,0,10,0.1788159877787282,0
116479.16,0.082,0.645,0.083,110455.01,0,7,0.17307340402949017,0
187902.13,0.108,0.539,0.08,203143.66,0,9,0.165392906751622,0
118909.26,0.085,0.558,0.111,35948.32,0,4,0.16933107653702223,0
178103.58,0.11,0.528,0.058,37664.51,0,10,0.1652266463998493,0
122632.33,0.09,0.549,0.094,47082.37,0,7,0.18024096254484495,0
114365.6,0.096,0.575,0.0,42403.32,0,3,0.14778837460510497,0
174631.65,0.09,0.574,0.033,109230.85,0,3,0.17103952882192613,0
184781.38,0.115,0.606,0.08,103943.9,0,11,0.17786483246941787,0
176462.38,0.108,0.591,0.015,208615.95,0,5,0.13862616968265312,0
114291.2,0.109,0.477,0.092,39125.06,1,8,0.138514966250389,0
160270.38,0.088,0.525,0.0,138302.29,0,10,0.16201952281470638,0
183622.01,0.088,0.597,0.038,50577.98,0,9,0.15908191916081427,0
181398.4,0.119,0.582,0.003,228163.66,1,9,0.10339753520384387,0
157296.4,0.104,0.618,0.048,134051.79,0,6,0.1737661795935153,0
124658.73,0.114,0.535,0.001,38621.43,0,11,0.14358715801504218,0
116669.83,0.09,0.502,0.115,73392.28,1,7,0.15191780822045436,0
167617.31,0.111,0.588,0.03,177100.44,0,12,0.15470108377497344,0
162816.45,0.092,0.564,0.096,139165.19,0,5,0.1864287740201262,0
174038.47,0.098,0.568,0.068,39611.7,1,8,0.13849959149010244,0
119009.7,0.102,0.534,0.054,66376.12,0,12,0.1759546799229041,0
174920.95,0.1,0.494,0.076,56509.06,0,5,0.18274407794287023,0
115723.39,0.091,0.541,0.137,63816.76,0,9,0.18869512799692,0
152574.48,0.092,0.541,0.044,158512.65,0,6,0.17046625190910114,0
183867.86,0.116,0.611,0.073,54738.86,0,4,0.16706788161514713,0
137526.93,0.09,0.671,0.032,89110.35,0,5,0.16037021770192567,0
133082.67,0.119,0.511,0.083,50103.03,0,10,0.18079816189313513,0
157141.14,0.099,0.571,0.114,157490.59,0,6,0.1809281357805651,0
180100.52,0.116,0.56,0.0,186759.34,1,12,0.11144903727942257,0
124173.75,0.086,0.53,0.0,57459.09,0,10,0.1540531358414608,0
173056.99,0.113,0.587,0.068,129200.42,1,11,0.15020112690800103,0
154094.16,0.108,0.549,0.023,89980.96,0,10,0.1651389115586473,0
162172.67,0.104,0.527,0.104,142325.88,0,8,0.18597299763385272,0
151634.65,0.111,0.604,0.074,61016.21,0,10,0.17609501600301442,0
178294.79,0.103,0.557,0.051,117501.29,1,4,0.14620448451999957,0
174933.4,0.103,0.566,0.055,50377.51,0,12,0.17406252554216817,0
140872.36,0.087,0.531,0.042,149074.74,1,5,0.137823671171936,0
120991.15,0.11,0.459,0.017,152088.23,0,11,0.1511558759667666,0
178785.32,0.097,0.486,0.05,59511.32,0,4,0.1732611526431191,0
126804.97,0.104,0.553,0.099,36018.82,0,10,0.17239731512161377,0
114496.98,0.104,0.618,0.177,105116.02,0,11,0.19277838884189413,0
183299.06,0.101,0.593,0.072,71993.69,0,5,0.17719021886732222,0
121812.41,0.092,0.536,0.059,134220.0,0,5,0.17514810185517887,0
135268.4,0.085,0.47,0.022,86275.64,0,9,0.1623287426642694,0
114317.19,0.116,0.529,0.0,127942.67,0,5,0.15238171556585384,0
154315.85,0.1,0.55,0.133,179079.3,0,8,0.17668448055370828,0
156198.08,0.098,0.637,0.078,33775.2,1,7,0.1316245082337218,0
162701.76,0.089,0.542,0.146,55797.85,0,12,0.18829861363619294,0
129299.74,0.097,0.551,0.15,94754.06,0,7,0.1913952966696153,0
144276.5,0.085,0.587,0.026,126613.93,0,11,0.16848436130241257,0
161558.67,0.103,0.548,0.0,109493.15,0,12,0.16294362943350105,0
119548.66,0.109,0.549,0.141,99693.4,1,8,0.1665559472462646,0
175066.86,0.11,0.528,0.137,85750.3,0,5,0.19073533782829744,0
178476.02,0.105,0.429,0.068,116140.35,0,8,0.17473107456728842,0
117744.65,0.095,0.563,0.0,92217.65,0,5,0.15502221476856382,0
182226.78,0.11,0.674,0.045,113697.01,2,5,0.09100591992115825,0
125901.63,0.105,0.597,0.167,33209.46,1,6,0.1568147853517255,0
114393.69,0.112,0.523,0.052,98004.15,0,3,0.17357581430947489,0
145900.74,0.083,0.479,0.108,35006.91,0,8,0.17222878690678733,0
182390.76,0.087,0.583,0.03,133655.73,0,5,0.16844226870149942,0
128455.38,0.107,0.549,0.013,65444.21,0,5,0.16155298325056994,0
178381.06,0.088,0.562,0.178,155217.5,0,5,0.19377329561829754,0
185174.75,0.102,0.603,0.155,109791.88,1,6,0.1702192121808444,0
120830.32,0.116,0.587,0.045,50155.22,0,10,0.168220382815993,0
140139.29,0.118,0.619,0.095,99949.0,0,11,0.17975595370051767,0
167889.83,0.115,0.528,0.159,170686.66,0,8,0.1868913376681704,0
119258.8,0.11,0.497,0.052,119421.87,0,8,0.17461746926597216,0
137600.54,0.107,0.5,0.031,42103.87,0,8,0.16240824227135625,0
188491.31,0.118,0.487,0.0,102198.35,0,4,0.15326662182665285,0
171630.76,0.101,0.571,0.087,87084.7,0,3,0.1844307416444279,0
181188.34,0.093,0.517,0.114,189289.89,0,5,0.17345795112404755,0
180744.24,0.106,0.585,0.13,178238.78,0,6,0.17793674570170648,0
188196.08,0.093,0.632,0.115,137451.96,0,5,0.18076445695116689,0
133250.18,0.101,0.603,0.032,145757.01,0,10,0.1661641289799375,0
114444.39,0.086,0.532,0.008,43991.72,0,8,0.14894356731648345,0
119151.13,0.109,0.609,0.035,126470.84,0,6,0.163834566976099,0
176685.91,0.087,0.494,0.041,87888.35,0,3,0.16961488378475587,0
122244.99,0.118,0.54,0.073,114232.97,0,10,0.17860610913608566,0
182923.49,0.119,0.52,0.0,155245.92,0,4,0.15119999999321743,0
122612.03,0.112,0.589,0.045,43925.19,0,11,0.1667056785198867,0
178577.69,0.096,0.53,0.004,173166.01,0,11,0.15186676808306676,0
115816.51,0.102,0.541,0.05,60035.72,0,7,0.17448797516137582,0
115471.86,0.08,0.584,0.125,76123.45,0,9,0.18346766232434503,0
123767.72,0.085,0.461,0.085,78877.86,0,10,0.18344687762130713,0
188800.87,0.102,0.553,0.003,95353.57,0,9,0.15800314894138479,0
119381.72,0.098,0.537,0.007,53477.02,0,8,0.15485879077072717,0
127759.32,0.087,0.531,0.114,121460.17,0,6,0.18661032090481866,0
162860.15,0.082,0.553,0.098,55635.61,1,7,0.14693975406193377,0
181220.03,0.102,0.602,0.0,90497.61,0,12,0.15192714897616655,0
176579.12,0.081,0.581,0.001,61783.47,1,12,0.12198194964795006,0
138776.01,0.112,0.69,0.012,39027.57,0,12,0.1343928701496389,0
133468.24,0.118,0.471,0.075,119947.84,0,4,0.17873434006786315,0
118955.73,0.086,0.555,0.091,32690.17,0,8,0.1663696625584784,0
183480.61,0.091,0.564,0.022,50500.56,0,9,0.15989796235851955,0
178498.4,0.104,0.531,0.04,119141.04,0,7,0.1733066100064658,0
184478.64,0.097,0.575,0.092,141283.4,0,4,0.184567144408266,0
173059.53,0.12,0.45,0.0,163118.09,0,7,0.1473638838299865,0
157091.97,0.091,0.57,0.0,135950.74,0,10,0.16027422777190997,0
126038.99,0.097,0.561,0.054,70961.13,0,5,0.17814209320429936,0
184684.36,0.087,0.633,0.0,99738.77,0,10,0.15267234367284865,0
174375.98,0.101,0.482,0.115,117011.59,0,8,0.1888595526881926,0
127907.33,0.118,0.582,0.089,154672.26,0,11,0.1742726240994255,0
123910.25,0.098,0.566,0.147,126296.81,1,11,0.1668982694255593,0
156348.49,0.111,0.56,0.049,111580.57,0,5,0.17465391580539558,0
181166.59,0.119,0.426,0.039,160636.17,0,8,0.1548512074397494,0
160467.1,0.114,0.535,0.113,94369.88,0,10,0.18606621945761287,0
130685.95,0.1,0.549,0.131,121968.3,0,9,0.19137494531573768,0
175436.5,0.098,0.646,0.048,153783.36,0,5,0.16311701335216966,0
173540.5,0.102,0.574,0.116,116653.35,1,9,0.15937765730501158,0
139691.79,0.093,0.675,0.118,105268.74,1,8,0.14970948898042946,0
159175.73,0.09,0.511,0.0,103730.11,0,5,0.16502977537314123,0
157311.03,0.084,0.519,0.081,104226.11,0,9,0.18778199170462734,0
179924.67,0.099,0.485,0.046,111209.35,0,4,0.17280620176233136,0
133684.44,0.11,0.54,0.019,57625.38,0,6,0.16058489858149727,0
164226.59,0.081,0.502,0.106,71344.05,0,8,0.18531557630190715,0
185858.5,0.097,0.539,0.04,185372.3,0,11,0.1593715263261375,0
172996.55,0.095,0.505,0.001,88207.73,0,3,0.15934464525723624,0
185776.4,0.097,0.597,0.076,157154.41,0,5,0.17550254447418068,0
124764.16,0.112,0.499,0.028,57830.31,0,10,0.16619639803629982,0
128561.19,0.088,0.527,0.046,34348.09,0,11,0.16112087745868953,0
145794.09,0.1,0.484,0.0,46972.04,0,5,0.1528329849689553,0
185777.54,0.094,0.535,0.054,113147.66,1,5,0.14217712568800173,0
173665.44,0.103,0.612,0.084,52694.94,0,11,0.17420191883994246,0
174620.11,0.102,0.557,0.093,146020.41,1,11,0.15484502466195993,0
153865.46,0.096,0.547,0.115,40205.25,0,3,0.17658956073742654,0
114880.37,0.099,0.569,0.079,113410.07,0,9,0.18131695669185693,0
118335.08,0.096,0.508,0.036,120764.77,0,10,0.17028413571662393,0
175892.5,0.111,0.526,0.023,72841.26,1,11,0.12969753401432332,0
148794.07,0.11,0.535,0.0,84918.43,0,7,0.15727717365380006,0
155976.58,0.105,0.568,0.091,65164.09,0,8,0.18580157460898877,0
114322.01,0.107,0.571,0.0,143151.56,0,12,0.15308534960300846,0
164322.13,0.094,0.546,0.011,40074.64,0,12,0.15312288608344843,0
183925.49,0.087,0.537,0.032,215754.53,0,11,0.14291439273409834,0
121056.18,0.097,0.609,0.0,46295.79,0,3,0.14558375814490054,0
173760.53,0.108,0.529,0.066,93183.38,0,12,0.18018434673727024,0
173353.93,0.106,0.549,0.034,99434.69,1,6,0.14009383604405118,0
135825.44,0.103,0.468,0.016,165611.01,0,11,0.1517335466789706,0
178138.89,0.085,0.537,0.055,107187.16,0,11,0.17807468056695547,0
128260.1,0.085,0.553,0.047,122319.19,0,4,0.17531401090941412,0
175358.62,0.09,0.562,0.128,191480.91,0,11,0.17441765636851547,0
183759.37,0.094,0.501,0.066,67564.18,0,3,0.17817739344722283,0
182624.9,0.105,0.596,0.0,185429.26,0,6,0.1406595323138714,0
153271.55,0.105,0.531,0.054,58554.01,0,9,0.17646889228297513,0
119280.74,0.114,0.491,0.006,95487.03,0,10,0.15489637428660336,0
184130.91,0.105,0.446,0.037,68878.92,0,5,0.16090296908887275,0
175548.85,0.106,0.534,0.059,161136.99,0,5,0.17323453575878917,0
183959.72,0.087,0.579,0.061,74495.55,0,6,0.17484898028530677,0
155654.06,0.107,0.551,0.067,164017.61,1,9,0.14111633999656348,0
188341.78,0.111,0.593,0.0,69495.56,1,4,0.12471962108872342,0
173298.5,0.104,0.607,0.143,177417.27,0,8,0.18138792186358837,0
157264.21,0.105,0.461,0.062,45297.47,0,10,0.17158326720667344,0
178396.61,0.119,0.637,0.019,190384.45,0,12,0.1356412904741391,0
115713.2,0.114,0.437,0.051,115633.89,0,12,0.16800551881819847,0
163502.42,0.097,0.55,0.0,37086.6,0,11,0.1461669579006004,0
122054.21,0.091,0.586,0.149,35437.89,0,5,0.17767661737381407,0
181367.48,0.08,0.497,0.06,64393.86,0,3,0.17420312114641345,0
148874.65,0.114,0.556,0.029,73315.36,1,12,0.13788630017710024,0
124285.44,0.101,0.512,0.0,85028.13,0,4,0.15959431485915804,0
173866.61,0.086,0.599,0.04,57502.53,1,8,0.1352322587379125,0
114608.14,0.092,0.513,0.09,112291.59,0,9,0.18377500159286753,0
121294.8,0.116,0.691,0.0,150144.09,0,8,0.1372057203275266,0
142621.31,0.091,0.592,0.056,136682.33,0,10,0.17529830285689812,0
168653.83,0.105,0.519,0.03,85854.59,0,11,0.17161300840759086,0
120220.09,0.089,0.562,0.066,89873.17,0,3,0.17657560217322316,0
123212.93,0.1,0.56,0.0,100853.35,0,10,0.16218816978948097,0
178795.25,0.113,0.586,0.007,94521.09,0,5,0.1546172246044955,0
124853.94,0.088,0.634,0.03,80927.1,0,12,0.1667368670040234,0
166014.03,0.082,0.526,0.036,132428.1,0,5,0.17265399046024615,0
178183.63,0.113,0.539,0.045,127964.97,0,4,0.1708712302095432,0
185309.25,0.109,0.566,0.04,92344.12,0,7,0.16777840530538862,0
144747.21,0.091,0.526,0.077,78599.38,1,4,0.14813151998016783,0
173772.82,0.088,0.508,0.024,121241.07,1,9,0.1359617216267056,0
124927.07,0.1,0.493,0.039,52606.54,0,9,0.16914871604637666,0
159404.83,0.102,0.509,0.103,159585.44,0,3,0.18106308339095517,0
178449.53,0.115,0.497,0.09,164388.53,1,5,0.14253241083356422,0
120985.98,0.108,0.572,0.0,52288.4,0,8,0.15097021911562897,0
171288.92,0.118,0.519,0.0,75119.42,0,12,0.1563614341799765,0
176198.96,0.109,0.575,0.023,182923.21,0,4,0.15150327302505917,0
186777.0,0.087,0.57,0.017,112705.78,0,7,0.16245480877218665,0
117529.96,0.102,0.485,0.092,145725.18,0,7,0.17498922212429047,0
174646.54,0.096,0.525,0.09,70053.87,0,6,0.18689354547591447,0
125571.07,0.118,0.62,0.022,130993.8,0,8,0.15987108868983047,0
182499.75,0.116,0.437,0.06,43797.02,0,3,0.1642433315106676,0
157740.35,0.097,0.516,0.0,61194.18,2,5,0.07693600450439686,0
174706.95,0.105,0.604,0.003,139982.79,0,3,0.16044695001085085,0
178799.18,0.095,0.535,0.112,186089.21,0,11,0.17232594508616772,0
180530.58,0.118,0.555,0.038,108830.5,0,4,0.16470537942446922,0
172171.89,0.086,0.5,0.007,48185.76,0,12,0.1562609642772757,0
122325.61,0.115,0.539,0.0,97273.37,0,12,0.1541513590733411,0
171093.56,0.088,0.531,0.0,192499.89,1,3,0.11026595757020757,0
162637.0,0.12,0.631,0.097,210786.46,0,10,0.15403058762724248,0
114234.16,0.107,0.57,0.0,46089.7,0,12,0.14824491049440341,0
120749.6,0.11,0.519,0.02,66023.8,1,6,0.1292653619212088,0
124258.68,0.085,0.518,0.05,26810.57,0,3,0.16027095012616116,0
177700.62,0.087,0.525,0.095,172004.66,0,10,0.1786487723563937,0
181333.86,0.104,0.539,0.08,91422.25,0,5,0.18231543693304958,0
176119.3,0.117,0.512,0.048,139637.69,0,12,0.175236877831364,0
118611.75,0.091,0.564,0.052,26299.24,0,4,0.1578001399364129,0
115242.82,0.109,0.584,0.006,93134.56,0,5,0.15617835982515194,0
120818.09,0.101,0.552,0.053,95378.27,0,6,0.17614009620542975,0
154075.72,0.12,0.474,0.034,64273.25,0,5,0.16413895519007166,0
124974.85,0.098,0.504,0.047,56710.12,0,6,0.1748114123508056,0
115115.73,0.089,0.532,0.041,26818.34,0,9,0.1555051232112451,0
156637.03,0.089,0.564,0.112,67809.86,0,9,0.18512448087450978,0
118769.22,0.094,0.523,0.011,34441.61,0,4,0.14425221465625904,0
129425.79,0.119,0.569,0.049,84093.12,1,4,0.1440146231544397,0
124039.74,0.118,0.538,0.056,30174.86,1,9,0.12699212703472723,0
120011.12,0.095,0.473,0.079,150629.64,0,5,0.17418319296961243,0
124873.83,0.096,0.547,0.053,139300.17,0,10,0.17787333857773768,0
173597.95,0.109,0.598,0.041,116125.32,0,4,0.17333748284672568,0
186467.75,0.088,0.527,0.071,215290.4,1,11,0.12304654233023943,0
182390.64,0.096,0.513,0.0,215478.79,0,5,0.13894719305350445,0
137969.48,0.083,0.595,0.104,74346.33,0,3,0.1823700368632648,0
176553.91,0.103,0.562,0.017,177649.58,0,6,0.15228783961953546,0
136507.43,0.101,0.591,0.028,83409.01,0,6,0.16824879249827318,0
134936.68,0.114,0.532,0.094,64025.01,0,5,0.1855801762408002,0
159169.39,0.094,0.507,0.043,71780.78,0,5,0.1774641784400932,0
186770.39,0.095,0.463,0.0,87689.06,0,12,0.14953353971441785,0
175605.14,0.083,0.615,0.0,127364.02,0,10,0.15482476339822665,0
171922.92,0.091,0.579,0.0,104206.85,1,3,0.13203547018514106,0
174545.74,0.104,0.579,0.097,63233.2,0,4,0.18630949671467456,0
147501.38,0.105,0.391,0.0,34358.8,0,8,0.12808281701426794,0
173491.54,0.093,0.615,0.074,200517.33,0,6,0.15681200514832833,0
122042.72,0.108,0.516,0.023,42331.95,0,4,0.15957551001675935,0
179144.75,0.093,0.543,0.0,158973.19,0,7,0.1541942892091992,0
117074.64,0.119,0.507,0.122,105837.48,0,8,0.18645717924289523,0
176753.07,0.09,0.599,0.027,177946.48,0,6,0.15256542757261893,0
172283.0,0.083,0.643,0.097,50121.71,0,9,0.16996443794342658,0
120232.39,0.087,0.624,0.0,94916.59,0,9,0.15108803012906002,0
142226.89,0.115,0.595,0.0,87848.89,0,8,0.15231886005774198,0
188599.18,0.094,0.551,0.141,109729.59,0,12,0.19326281517347393,0
120231.92,0.093,0.531,0.074,105208.05,0,8,0.18099128814545778,0
117814.69,0.112,0.455,0.018,108308.83,1,8,0.12368134606399811,0
174040.64,0.11,0.463,0.057,193946.85,0,4,0.15864214911434732,0
152519.02,0.089,0.499,0.084,85516.84,0,9,0.1851673386661739,0
121837.92,0.113,0.612,0.0,141649.26,0,12,0.14778745646044011,0
116702.08,0.11,0.612,0.0,80024.88,1,7,0.12412441445488742,0
125748.03,0.083,0.526,0.055,136889.31,0,11,0.17645567260715717,0
152201.02,0.084,0.518,0.0,78724.42,0,3,0.15970280275526072,0
178090.11,0.098,0.571,0.073,103036.97,0,7,0.18291631792849034,0
187018.84,0.09,0.593,0.083,127504.41,0,10,0.18099756103824471,0
122323.61,0.094,0.629,0.0,126405.51,0,4,0.15300510938585932,0
115687.15,0.09,0.477,0.044,53643.13,0,9,0.17111916317846376,0
171793.28,0.113,0.578,0.112,132254.06,0,12,0.18442809851223524,0
123547.27,0.114,0.545,0.069,100903.01,0,8,0.18186348198868918,0
121494.38,0.085,0.517,0.048,71409.71,0,6,0.1751937095547736,0
180415.99,0.104,0.45,0.076,222884.01,0,7,0.15665271349175003,0
124685.69,0.117,0.643,0.0,75456.0,0,9,0.14661819788947106,0
141015.23,0.09,0.554,0.094,93420.82,0,8,0.18550949980370623,0
117667.48,0.117,0.542,0.057,75579.5,0,12,0.1701234824371723,0
120195.68,0.116,0.598,0.03,113008.98,0,5,0.16470267885491235,0
187482.32,0.106,0.56,0.081,185220.72,1,4,0.13714237464288687,0
188639.71,0.101,0.547,0.143,198007.63,0,11,0.1815319861883697,0
139209.95,0.103,0.506,0.012,69766.26,0,6,0.16192109682483186,0
152205.1,0.087,0.528,0.097,57937.49,0,6,0.1825323370458909,0
121014.48,0.116,0.469,0.016,43585.48,0,3,0.1491216559885134,0
115504.41,0.116,0.521,0.007,113363.47,0,10,0.15735926787412086,0
127374.03,0.091,0.532,0.02,118826.52,0,4,0.1670390841202748,0
173612.25,0.097,0.613,0.108,160468.79,0,3,0.17504204206937346,0
127397.43,0.086,0.637,0.043,59666.89,0,12,0.16900191364392753,0
183302.23,0.097,0.454,0.0,153856.94,0,4,0.14850813715815708,0
122833.06,0.101,0.549,0.065,115994.19,0,4,0.17961526789672233,0
119124.79,0.102,0.667,0.081,101724.66,0,12,0.17491266747563705,0
156589.53,0.113,0.525,0.095,129670.55,0,5,0.18446339224100577,0
151421.19,0.113,0.657,0.071,97861.76,0,5,0.17238287159507143,0
165026.6,0.115,0.502,0.026,70946.68,1,4,0.13286600439407886,0
117166.48,0.117,0.56,0.084,46160.38,0,5,0.17467719867720083,0
181938.86,0.089,0.627,0.083,197854.62,0,12,0.1590686129750294,0
172287.21,0.082,0.523,0.037,168791.8,0,6,0.16376587750365684,0
141753.55,0.094,0.573,0.027,99311.06,2,11,0.09273415658194972,0
117723.45,0.105,0.521,0.074,76223.07,0,3,0.18029259731154218,0
180519.08,0.091,0.523,0.058,43123.74,0,3,0.1695953790656065,0
118714.9,0.106,0.624,0.0,32900.86,0,12,0.13415724313840838,0
134233.43,0.113,0.544,0.101,51286.64,1,9,0.14679188045852176,0
173812.03,0.117,0.569,0.031,217700.23,0,7,0.13664948577461622,0
115597.74,0.102,0.5,0.086,111455.65,0,5,0.18095767703496746,0
149758.52,0.103,0.586,0.073,149857.59,0,10,0.18015770325353386,0
164607.75,0.108,0.536,0.015,92256.48,0,4,0.16258872162652527,0
