avgMonthlyIncome,incomeCV,expenseRatio,emiRatio,avgMonthlyBalance,bounceCount,accountAgeMonths
174116.88,0.107,0.525,0.023,39850.0,0,12
115102.57,0.101,0.567,0.06,132634.57,0,3
140005.18,0.116,0.66,0.131,30015.51,1,7
130238.59,0.12,0.53,0.061,148452.69,0,4
174765.37,0.082,0.562,0.077,108077.61,0,12
188151.83,0.097,0.551,0.0,141453.2,0,7
124962.28,0.094,0.522,0.022,25081.63,0,4
187774.2,0.113,0.5,0.012,209719.92,0,10
178915.38,0.105,0.532,0.07,129952.27,0,7
179383.27,0.103,0.52,0.0,40331.97,0,5
185084.18,0.117,0.506,0.043,142513.45,1,5
172605.12,0.111,0.572,0.17,66840.25,0,12
171671.68,0.117,0.543,0.091,44205.44,0,8
183984.07,0.096,0.592,0.091,73175.25,0,3
172528.95,0.104,0.596,0.048,61261.81,0,12
138569.23,0.115,0.549,0.122,112874.18,0,8
124564.95,0.084,0.619,0.069,123695.22,0,6
120753.12,0.083,0.55,0.061,71842.23,0,9
157376.54,0.101,0.536,0.0,145063.8,0,10
150314.43,0.112,0.542,0.053,146280.32,1,10
125576.45,0.088,0.533,0.025,87585.36,0,4
116591.21,0.115,0.516,0.0,89600.76,0,3
178343.69,0.119,0.454,0.142,117597.17,0,4
114042.04,0.108,0.595,0.052,38110.2,0,10
161465.12,0.109,0.499,0.043,131798.78,0,12
174183.29,0.081,0.454,0.074,163600.17,0,3
182522.07,0.089,0.533,0.08,207650.07,2,5
119192.29,0.083,0.552,0.0,126340.06,0,3
180510.73,0.119,0.541,0.018,107711.51,0,5
179068.82,0.085,0.593,0.04,71035.48,0,6
180705.58,0.113,0.498,0.069,209021.98,0,4
123860.84,0.089,0.631,0.115,129137.41,1,6
126104.79,0.091,0.538,0.067,31477.61,0,9
121471.24,0.081,0.534,0.0,93373.19,0,11
123399.5,0.099,0.496,0.0,77105.24,0,7
171083.43,0.08,0.511,0.02,81755.37,0,5
122057.88,0.119,0.585,0.2,64980.46,0,3
173018.94,0.113,0.57,0.134,36848.14,0,6
132304.72,0.115,0.549,0.019,140883.92,1,12
156063.85,0.084,0.43,0.0,105857.0,0,8
185819.15,0.09,0.611,0.032,125697.33,0,5
164248.07,0.094,0.544,0.014,41401.57,0,10
181824.11,0.09,0.547,0.029,93469.64,1,6
133691.05,0.111,0.597,0.073,58134.35,0,11
163934.42,0.087,0.688,0.095,44189.74,0,12
179659.91,0.084,0.535,0.0,48426.93,2,11
118091.56,0.092,0.589,0.081,113725.34,0,9
118470.3,0.106,0.513,0.124,91303.41,0,5
123650.61,0.101,0.652,0.064,34952.08,1,11
123632.92,0.108,0.575,0.166,40967.04,0,7
125376.78,0.083,0.57,0.094,49916.65,0,11
188333.69,0.113,0.556,0.0,158994.24,1,5
121987.29,0.09,0.601,0.117,33729.58,0,8
188168.3,0.11,0.519,0.067,110374.19,0,9
114246.36,0.104,0.569,0.09,99865.26,1,4
177319.9,0.081,0.581,0.023,178093.08,0,3
118630.5,0.111,0.619,0.0,70145.57,0,10
126114.55,0.112,0.542,0.056,89775.03,0,9
136037.82,0.113,0.528,0.062,139396.06,0,6
116179.63,0.108,0.523,0.02,132325.3,0,8
176426.69,0.105,0.587,0.02,84704.62,0,4
119017.83,0.115,0.565,0.044,123769.83,0,7
152993.99,0.105,0.606,0.114,155705.81,0,7
119333.66,0.101,0.568,0.067,138337.32,0,6
130114.11,0.103,0.55,0.016,123517.76,0,8
122615.75,0.085,0.563,0.092,109745.16,0,4
145912.76,0.095,0.506,0.019,100488.53,0,4
142295.83,0.081,0.47,0.0,135246.93,0,12
163950.75,0.087,0.553,0.079,71800.53,0,6
171027.68,0.083,0.506,0.067,173778.14,1,6
134998.78,0.107,0.57,0.0,84928.24,0,12
124619.76,0.086,0.579,0.061,125982.23,0,10
169694.98,0.083,0.505,0.024,57387.3,0,10
147985.46,0.093,0.487,0.0,63474.22,0,12
125512.64,0.092,0.602,0.069,119428.88,0,9
178568.39,0.107,0.499,0.027,209780.9,0,9
123855.43,0.098,0.616,0.042,28661.4,0,12
119140.97,0.112,0.587,0.072,121851.47,0,3
187613.49,0.119,0.473,0.106,60560.82,1,6
146470.99,0.097,0.602,0.065,133729.39,0,6
147161.53,0.085,0.513,0.0,178531.26,0,12
174463.44,0.109,0.599,0.065,207588.5,0,7
175355.01,0.097,0.61,0.03,176668.92,0,6
152069.37,0.083,0.615,0.084,101176.95,0,7
174924.28,0.118,0.498,0.021,115507.59,0,8
126816.91,0.104,0.561,0.025,97912.63,0,7
131066.37,0.095,0.584,0.006,81889.75,0,4
164328.3,0.104,0.617,0.006,149714.0,0,6
126904.02,0.106,0.519,0.186,89951.78,0,3
145971.57,0.09,0.6,0.102,181843.84,0,6
125763.88,0.102,0.561,0.012,46337.86,0,7
148043.29,0.119,0.545,0.042,54197.45,0,5
164064.19,0.106,0.447,0.051,81109.36,0,10
125799.08,0.108,0.585,0.127,53992.98,0,10
114304.27,0.108,0.553,0.068,128839.19,1,7
120251.3,0.118,0.54,0.057,114521.42,0,5
123668.27,0.093,0.526,0.108,45943.53,0,11
173417.08,0.094,0.518,0.098,94411.53,0,9
146999.07,0.114,0.575,0.135,129496.81,1,12
172547.77,0.084,0.52,0.056,80141.79,0,3
173806.33,0.114,0.477,0.0,40441.63,0,3
178787.63,0.096,0.625,0.102,86130.45,0,11
122656.18,0.082,0.596,0.09,128435.17,0,9
150719.17,0.096,0.555,0.061,172929.28,0,11
177282.84,0.091,0.54,0.036,59205.55,0,10
128956.33,0.11,0.487,0.095,55186.0,0,11
122483.99,0.087,0.399,0.111,106498.03,1,8
157728.75,0.089,0.541,0.135,162254.42,0,4
171680.73,0.113,0.442,0.056,84478.57,0,7
114811.24,0.089,0.566,0.009,105070.32,0,12
159572.85,0.099,0.598,0.191,188466.7,0,9
133993.87,0.103,0.472,0.056,65015.0,0,5
116870.78,0.114,0.623,0.02,68927.54,0,10
120521.46,0.091,0.527,0.0,131817.36,0,9
175687.11,0.09,0.532,0.079,60200.36,0,11
120142.79,0.087,0.55,0.084,33871.57,0,4
148821.79,0.085,0.49,0.043,74123.13,0,10
188997.18,0.093,0.579,0.061,115205.69,1,5
120119.42,0.097,0.59,0.003,56917.89,0,11
183517.19,0.087,0.587,0.091,172903.53,0,9
184405.69,0.115,0.519,0.13,52895.3,0,4
155015.01,0.111,0.537,0.104,58706.5,0,3
137906.47,0.099,0.585,0.0,69689.84,0,4
177538.56,0.087,0.601,0.043,75973.31,0,4
122394.28,0.084,0.595,0.0,112496.77,0,4
122026.9,0.09,0.526,0.012,108979.64,0,3
146115.31,0.102,0.499,0.054,91773.86,0,4
121371.29,0.11,0.474,0.035,48549.84,0,6
185237.36,0.081,0.571,0.136,130039.46,0,9
116515.5,0.102,0.495,0.042,70290.97,0,6
176121.04,0.097,0.493,0.032,101475.54,0,6
168344.69,0.083,0.538,0.065,158387.63,0,7
131227.76,0.089,0.561,0.08,134738.0,0,10
175605.81,0.113,0.576,0.146,125382.94,0,11
175149.49,0.084,0.579,0.05,93895.8,0,4
163974.12,0.105,0.491,0.059,138812.52,1,12
123254.27,0.11,0.634,0.052,58411.58,1,4
161618.54,0.117,0.52,0.0,171641.82,0,9
171883.41,0.102,0.566,0.174,52596.04,1,12
171794.8,0.097,0.608,0.18,206182.21,0,8
183709.09,0.094,0.575,0.042,103207.18,0,4
179589.65,0.084,0.564,0.081,177008.82,0,9
115572.16,0.104,0.596,0.033,109973.08,0,12
136969.35,0.092,0.575,0.095,126292.44,0,11
115352.87,0.083,0.537,0.18,63918.54,0,8
185318.87,0.089,0.637,0.091,72047.51,0,5
167516.3,0.117,0.539,0.106,98965.65,0,12
179956.99,0.096,0.568,0.079,125249.18,0,3
182799.63,0.116,0.445,0.008,86762.26,0,4
176609.63,0.118,0.509,0.046,151924.69,0,12
176195.7,0.099,0.515,0.077,55941.25,0,4
173741.63,0.118,0.616,0.034,165150.59,0,12
130975.8,0.083,0.459,0.101,136971.11,0,7
121850.35,0.104,0.468,0.04,28063.1,1,6
174779.61,0.097,0.563,0.001,95424.85,0,6
188260.65,0.09,0.611,0.077,128106.14,0,5
178518.3,0.111,0.512,0.06,132502.61,0,8
157740.77,0.105,0.576,0.0,170650.42,1,4
147886.45,0.112,0.572,0.084,142487.95,0,8
180331.83,0.102,0.593,0.062,182102.46,1,11
177851.3,0.108,0.594,0.102,112104.91,0,9
172210.6,0.114,0.627,0.001,191584.78,0,10
167251.83,0.107,0.506,0.066,41073.79,1,9
177937.65,0.107,0.548,0.061,146000.92,0,6
124286.37,0.106,0.629,0.067,27953.23,0,4
171943.7,0.088,0.522,0.122,181469.19,0,4
183378.96,0.106,0.511,0.044,112488.88,0,3
146498.03,0.085,0.562,0.06,157811.51,0,6
185393.2,0.085,0.516,0.141,139338.42,0,9
184563.33,0.087,0.486,0.074,69725.22,0,8
116632.01,0.111,0.605,0.0,82875.59,0,8
114621.18,0.104,0.513,0.049,56485.09,0,9
182270.06,0.085,0.603,0.16,88210.03,0,12
118385.96,0.106,0.647,0.1,46831.65,0,10
188454.72,0.087,0.6,0.146,142076.18,1,4
120684.03,0.106,0.553,0.0,55287.43,0,6
115739.67,0.114,0.493,0.096,97964.44,0,8
177416.34,0.085,0.545,0.031,162560.8,0,6
145903.88,0.099,0.588,0.067,45580.39,0,8
176454.22,0.095,0.556,0.056,121633.22,0,6
118964.04,0.091,0.582,0.0,143726.32,0,5
182431.97,0.104,0.509,0.108,69293.33,1,8
156533.8,0.091,0.556,0.042,104770.91,2,9
184854.45,0.08,0.554,0.066,144610.58,1,11
126693.42,0.092,0.51,0.058,86002.88,0,5
176870.29,0.085,0.578,0.108,148423.58,0,5
188650.56,0.096,0.49,0.099,122507.76,1,5
122301.79,0.084,0.568,0.042,99339.73,0,9
178286.04,0.098,0.496,0.089,207131.38,2,11
155150.46,0.12,0.531,0.117,76891.43,0,9
187491.98,0.104,0.556,0.103,151019.54,0,7
127528.27,0.102,0.522,0.007,64526.18,0,10
119570.53,0.119,0.542,0.0,52185.78,0,10
165909.18,0.084,0.614,0.17,151932.23,0,6
167784.57,0.095,0.571,0.09,98760.96,1,8
123146.76,0.117,0.495,0.103,46773.93,0,4
133264.79,0.095,0.528,0.0,46807.21,0,5
118624.24,0.102,0.468,0.149,92492.17,0,7
165991.03,0.1,0.564,0.028,85838.81,0,9
182288.74,0.106,0.564,0.112,168515.32,0,4
176625.98,0.109,0.591,0.085,141969.43,0,11
123388.05,0.114,0.432,0.086,97776.61,1,9
184177.13,0.093,0.636,0.0,127531.86,0,11
140609.8,0.116,0.495,0.0,80902.17,0,9
129108.76,0.114,0.509,0.089,94537.69,0,12
178052.2,0.11,0.534,0.047,161980.26,0,12
178225.18,0.106,0.648,0.039,201346.17,1,4
183044.88,0.083,0.561,0.083,146334.75,0,12
177907.05,0.084,0.538,0.0,180471.82,0,4
177108.17,0.089,0.534,0.013,35883.28,1,9
172275.94,0.093,0.547,0.031,179634.32,1,7
142967.09,0.116,0.544,0.0,138575.59,0,9
125884.06,0.096,0.54,0.047,85424.18,1,3
129447.21,0.095,0.468,0.027,107373.23,0,6
115537.09,0.104,0.543,0.148,37435.46,0,4
125007.02,0.091,0.523,0.052,54909.57,0,6
122957.92,0.103,0.663,0.075,139360.07,1,12
178268.12,0.094,0.537,0.011,139170.35,0,10
165385.68,0.08,0.601,0.055,59943.06,0,8
181822.8,0.104,0.541,0.025,178955.04,0,7
114544.03,0.089,0.534,0.072,85531.94,0,11
144631.51,0.098,0.527,0.018,134049.43,0,12
162601.25,0.092,0.572,0.051,165500.19,0,3
176276.57,0.115,0.536,0.068,172034.41,0,3
171883.1,0.094,0.484,0.027,182777.15,0,7
118900.5,0.103,0.582,0.112,134413.14,0,3
121230.83,0.086,0.507,0.03,94118.35,0,12
164889.13,0.106,0.541,0.07,92344.83,1,4
134350.63,0.093,0.603,0.097,113734.55,0,12
177100.19,0.111,0.592,0.044,84322.72,0,6
171374.9,0.112,0.605,0.117,130889.95,0,5
123316.22,0.104,0.539,0.055,51723.99,1,9
186182.5,0.102,0.511,0.057,87695.43,0,12
125355.17,0.104,0.477,0.0,122286.97,0,5
114284.65,0.09,0.578,0.053,103272.01,0,12
115720.45,0.116,0.543,0.024,76133.97,1,4
188809.97,0.116,0.538,0.095,93495.46,1,5
116570.98,0.103,0.593,0.12,78092.28,0,6
185139.49,0.089,0.541,0.077,176172.31,0,10
180618.68,0.08,0.565,0.061,180656.51,0,3
123186.13,0.104,0.506,0.064,38204.92,0,9
177362.77,0.086,0.531,0.051,35077.16,0,8
177428.17,0.104,0.582,0.08,103776.63,0,8
125658.49,0.117,0.616,0.123,69732.26,0,4
160603.91,0.085,0.515,0.0,180165.73,0,8
188679.5,0.08,0.523,0.0,116010.37,1,6
132248.3,0.113,0.565,0.029,56932.71,0,6
145770.14,0.086,0.489,0.115,153515.22,0,4
124635.83,0.111,0.496,0.054,107241.97,0,6
124504.17,0.119,0.588,0.041,43300.94,0,11
179867.96,0.089,0.619,0.035,58424.11,0,11
187006.78,0.117,0.418,0.054,105414.01,0,10
123868.13,0.09,0.479,0.093,29342.67,0,6
121713.26,0.116,0.469,0.029,48312.64,0,10
177459.42,0.09,0.607,0.103,108726.76,2,6
179547.8,0.111,0.619,0.0,127574.65,0,4
129398.81,0.108,0.551,0.016,74251.58,0,12
119839.28,0.113,0.595,0.033,28312.8,0,8
116902.0,0.085,0.618,0.001,144760.74,0,5
158612.7,0.09,0.536,0.039,86150.18,1,10
148116.05,0.083,0.478,0.076,109954.92,0,4
183564.74,0.082,0.564,0.013,145555.51,0,6
176760.75,0.11,0.517,0.035,101179.5,1,3
177589.45,0.092,0.443,0.028,102732.22,0,11
125156.23,0.112,0.521,0.075,115689.61,0,10
141166.43,0.119,0.538,0.089,31186.37,0,3
184865.26,0.087,0.514,0.097,146589.54,0,5
116715.69,0.1,0.599,0.035,92965.93,0,3
114862.27,0.098,0.63,0.0,97616.54,0,11
117315.96,0.083,0.546,0.038,72409.49,0,4
172266.5,0.092,0.552,0.048,175924.84,0,8
127879.19,0.105,0.553,0.004,128911.76,0,9
173187.78,0.099,0.466,0.2,92583.52,0,11
172175.34,0.081,0.57,0.027,66081.59,0,5
187554.3,0.1,0.601,0.047,147072.94,0,4
125827.23,0.094,0.622,0.164,79687.76,0,3
184340.82,0.119,0.575,0.0,73001.87,0,6
186874.73,0.1,0.554,0.018,68283.17,1,3
117425.01,0.095,0.573,0.058,118374.36,1,3
187947.46,0.101,0.49,0.06,55000.71,0,3
187323.6,0.11,0.549,0.079,104139.6,0,5
188000.29,0.097,0.504,0.123,214020.69,0,7
188292.29,0.109,0.55,0.086,70896.62,0,7
149970.38,0.1,0.565,0.0,181415.17,0,8
156086.7,0.081,0.611,0.061,174000.94,0,4
125077.32,0.082,0.528,0.086,143167.77,0,9
161432.55,0.115,0.562,0.087,55892.34,0,7
172142.19,0.118,0.631,0.169,155201.81,0,11
115205.92,0.093,0.556,0.061,61135.59,0,4
128285.71,0.119,0.544,0.038,119634.18,0,9
182578.53,0.112,0.547,0.074,66870.47,1,3
128804.63,0.107,0.445,0.0,141625.15,1,10
187641.18,0.117,0.659,0.114,60784.76,0,5
118338.65,0.111,0.515,0.044,40898.83,0,7
148681.68,0.11,0.519,0.0,35668.32,0,3
119066.09,0.119,0.532,0.0,95142.34,0,6
125109.54,0.097,0.492,0.102,134820.27,0,10
180967.33,0.108,0.59,0.043,77192.5,1,3
123368.44,0.113,0.532,0.038,127991.97,1,7
182669.71,0.119,0.515,0.111,141642.29,0,9
114726.6,0.094,0.528,0.076,122644.16,0,11
181868.67,0.083,0.647,0.095,58477.42,0,10
155446.69,0.106,0.526,0.079,126883.47,0,9
120793.09,0.093,0.615,0.086,118474.4,1,6
119321.61,0.091,0.595,0.043,49638.45,0,5
158320.78,0.098,0.491,0.03,144847.43,0,6
179226.04,0.112,0.527,0.053,226250.58,1,12
118078.55,0.091,0.476,0.109,136191.15,0,4
162934.98,0.089,0.51,0.0,154059.98,0,8
178167.14,0.091,0.54,0.055,102217.8,1,3
120979.37,0.117,0.537,0.04,141791.93,0,6
127451.03,0.106,0.441,0.0,146214.77,0,5
124942.03,0.081,0.537,0.055,119349.49,0,10
162558.62,0.116,0.55,0.071,136944.82,0,3
123179.22,0.116,0.543,0.066,120408.79,0,8
171260.7,0.102,0.527,0.171,95402.6,0,4
172299.49,0.105,0.588,0.068,52313.1,0,7
177819.59,0.093,0.577,0.036,135940.72,0,11
120113.32,0.084,0.543,0.101,125147.64,0,11
136780.48,0.088,0.496,0.0,103079.26,1,5
121293.01,0.104,0.683,0.034,100921.74,0,12
159063.03,0.093,0.658,0.096,181366.65,0,6
123599.49,0.088,0.653,0.008,67212.47,1,8
187738.98,0.107,0.531,0.047,107441.97,0,9
137883.45,0.1,0.569,0.09,132694.86,0,6
182888.04,0.11,0.575,0.0,164270.5,0,6
130469.38,0.087,0.527,0.0,146390.89,0,12
115429.07,0.084,0.546,0.0,32882.67,0,10
127246.39,0.099,0.602,0.018,110442.01,0,7
175049.89,0.094,0.454,0.149,95608.95,0,7
153327.55,0.094,0.548,0.103,85069.82,0,6
171478.52,0.096,0.517,0.0,136724.26,0,11
175526.69,0.087,0.5,0.043,181279.42,0,12
144706.24,0.109,0.558,0.074,74264.04,1,3
122585.04,0.105,0.505,0.0,73682.5,0,10
172665.78,0.098,0.536,0.073,186237.62,0,6
176382.27,0.106,0.488,0.113,99155.68,0,11
179985.01,0.087,0.552,0.045,83294.04,1,7
153360.79,0.117,0.597,0.0,91131.05,0,10
174723.11,0.102,0.568,0.139,109165.85,0,10
158630.59,0.088,0.531,0.007,134429.9,0,12
158461.76,0.095,0.539,0.092,102048.93,0,4
152763.26,0.109,0.473,0.0,56286.23,0,10
142827.48,0.11,0.632,0.023,172168.28,0,3
183613.46,0.091,0.627,0.001,180798.83,1,5
176842.75,0.089,0.478,0.124,203259.03,0,5
118915.85,0.085,0.534,0.023,98690.15,0,5
174392.35,0.102,0.575,0.063,199641.01,0,8
116054.67,0.096,0.555,0.107,115524.72,0,10
180171.87,0.11,0.582,0.094,85136.29,0,4
115306.5,0.113,0.512,0.055,116569.37,1,4
187206.35,0.1,0.509,0.074,162633.18,0,9
119004.95,0.095,0.573,0.054,97554.03,0,5
122539.16,0.088,0.624,0.026,102206.07,0,5
185469.16,0.101,0.557,0.076,117626.73,0,7
148623.28,0.091,0.417,0.0,60368.61,0,11
184283.09,0.081,0.547,0.0,67033.13,0,4
179728.38,0.084,0.604,0.068,169447.16,0,3
131257.52,0.115,0.546,0.023,41858.9,0,12
145384.43,0.106,0.576,0.026,47496.68,0,8
115827.47,0.085,0.528,0.042,90374.71,0,8
168677.24,0.097,0.467,0.047,179783.79,1,10
154892.51,0.1,0.591,0.02,84579.22,1,8
123450.08,0.105,0.496,0.055,123887.01,1,7
173186.36,0.118,0.577,0.049,173147.95,0,8
118182.26,0.087,0.564,0.097,29144.07,0,11
175756.93,0.09,0.558,0.009,93499.8,0,11
181709.03,0.09,0.606,0.103,92028.12,1,7
117053.88,0.104,0.535,0.0,56796.34,0,7
183176.57,0.107,0.483,0.0,144779.34,0,5
152830.22,0.097,0.653,0.104,140782.63,0,7
161942.62,0.093,0.513,0.022,156061.89,0,6
122586.24,0.101,0.558,0.0,129304.79,1,3
138134.21,0.114,0.617,0.061,49537.39,0,5
141492.38,0.12,0.594,0.055,132802.15,0,4
146087.09,0.115,0.557,0.0,138514.84,1,8
186925.91,0.111,0.501,0.042,147806.24,0,6
119994.93,0.106,0.561,0.068,89936.75,0,12
125936.51,0.113,0.495,0.092,97337.34,0,9
123445.64,0.114,0.504,0.097,106445.36,1,8
117068.34,0.097,0.598,0.0,28762.3,0,10
119184.09,0.101,0.474,0.0,64387.66,1,3
172323.85,0.085,0.558,0.074,61771.58,0,12
171472.02,0.111,0.665,0.084,84899.5,0,3
128145.42,0.086,0.555,0.019,27746.0,1,11
171763.23,0.107,0.526,0.0,51531.53,0,12
125586.99,0.102,0.554,0.053,89190.96,0,3
126839.83,0.113,0.533,0.086,119813.25,0,5
123396.76,0.104,0.544,0.026,24965.77,0,9
175322.81,0.101,0.574,0.0,80335.1,1,10
139783.52,0.106,0.494,0.049,125379.2,1,3
146646.31,0.118,0.589,0.19,71656.52,0,8
136131.02,0.119,0.487,0.086,87803.0,1,3
123374.73,0.101,0.588,0.093,38847.22,0,12
178831.52,0.092,0.482,0.12,181767.53,0,8
122413.57,0.085,0.595,0.086,83408.25,2,8
123673.19,0.107,0.465,0.1,82522.81,0,9
187501.63,0.115,0.579,0.07,112084.11,0,5
115979.98,0.114,0.477,0.105,78236.8,1,10
117535.2,0.117,0.599,0.082,91505.89,0,4
180915.28,0.117,0.509,0.049,58646.37,1,8
187451.16,0.09,0.503,0.067,53580.44,0,5
174090.8,0.104,0.616,0.003,39060.68,0,7
178361.38,0.112,0.551,0.072,37102.67,0,7
180586.0,0.086,0.543,0.088,76164.25,1,4
144285.03,0.119,0.571,0.043,129296.66,0,8
138290.89,0.098,0.592,0.104,100392.27,0,7
114411.42,0.082,0.494,0.084,25331.03,0,7
173153.73,0.087,0.592,0.0,174122.74,0,12
115387.62,0.093,0.547,0.082,89847.21,0,9
172285.26,0.105,0.594,0.03,177463.66,0,9
176521.18,0.109,0.643,0.109,74030.14,0,5
140330.94,0.108,0.55,0.04,67942.51,0,9
125302.1,0.107,0.414,0.008,119200.52,0,3
178502.93,0.107,0.503,0.053,130342.62,0,12
114101.63,0.101,0.606,0.071,133050.95,0,8
180622.76,0.103,0.564,0.0,116610.09,0,7
166166.71,0.098,0.585,0.064,158445.06,0,8
165909.38,0.107,0.497,0.0,41443.44,0,8
149794.89,0.106,0.501,0.065,59784.43,0,9
144703.97,0.093,0.502,0.109,44227.49,0,3
114562.81,0.088,0.581,0.008,52737.65,0,6
171401.82,0.112,0.552,0.069,51189.76,0,5
139362.77,0.086,0.664,0.026,63738.14,0,9
177887.68,0.099,0.516,0.0,138386.3,0,10
156622.15,0.113,0.62,0.051,52966.53,0,4
118541.99,0.099,0.599,0.074,134313.38,0,6
123422.37,0.106,0.521,0.0,136252.76,0,6
117929.02,0.081,0.542,0.071,125168.0,0,11
180035.01,0.112,0.583,0.082,168689.16,0,4
156313.96,0.092,0.569,0.015,44704.4,2,3
128574.53,0.119,0.602,0.062,56899.11,0,8
122757.1,0.095,0.665,0.116,98693.68,0,12
125740.29,0.095,0.514,0.0,39078.89,0,12
117618.52,0.089,0.606,0.099,52451.69,1,6
125944.02,0.119,0.53,0.0,36812.72,1,8
188551.14,0.085,0.493,0.008,91100.69,0,7
121652.67,0.089,0.538,0.101,49803.73,0,11
170345.96,0.095,0.468,0.016,64635.36,0,10
171397.19,0.087,0.616,0.085,69425.59,0,4
120903.66,0.089,0.577,0.023,59313.73,1,8
173501.39,0.11,0.532,0.093,148922.57,0,11
116646.0,0.113,0.563,0.099,143859.1,1,9
162813.63,0.081,0.612,0.057,34013.77,0,3
172819.1,0.08,0.613,0.06,89694.79,1,6
145448.69,0.087,0.568,0.044,148737.13,0,6
149273.66,0.118,0.597,0.037,86252.97,0,12
185309.34,0.083,0.645,0.082,184488.62,0,12
179951.63,0.098,0.465,0.036,210132.92,0,8
184835.89,0.107,0.527,0.0,39822.68,1,3
115422.36,0.099,0.542,0.068,76695.28,0,6
123309.63,0.097,0.566,0.0,57139.89,0,3
135417.62,0.109,0.582,0.11,61780.35,0,12
171274.77,0.09,0.596,0.072,92544.45,0,6
186407.33,0.109,0.601,0.037,187883.58,0,10
162485.08,0.099,0.679,0.07,181787.64,0,12
114810.14,0.084,0.545,0.0,49168.02,1,12
182247.45,0.09,0.575,0.125,209571.08,0,9
179919.28,0.116,0.448,0.008,77412.4,0,10
120459.03,0.099,0.598,0.0,112992.76,0,9
183745.01,0.104,0.547,0.076,190264.37,1,9
162229.15,0.09,0.621,0.064,58466.91,0,10
184936.26,0.119,0.492,0.019,221977.26,1,9
147812.66,0.101,0.67,0.056,65635.03,0,8
137479.4,0.107,0.559,0.074,39782.83,1,10
131415.61,0.116,0.573,0.077,75993.33,0,8
135977.52,0.118,0.496,0.066,79017.32,0,4
183987.32,0.117,0.513,0.058,139704.99,0,10
187093.23,0.096,0.432,0.128,179691.61,0,5
176500.92,0.113,0.628,0.089,160810.13,0,11
115782.47,0.099,0.573,0.133,107561.72,0,4
124336.01,0.091,0.53,0.051,55385.1,0,12
120560.42,0.107,0.58,0.0,63239.93,0,9
121567.07,0.097,0.438,0.076,139396.74,0,12
126931.99,0.096,0.523,0.135,71493.11,0,5
175714.01,0.104,0.592,0.085,85169.84,0,4
171014.69,0.12,0.596,0.106,178764.39,0,10
157025.17,0.089,0.573,0.0,64751.61,0,7
182769.14,0.115,0.483,0.009,68123.67,0,7
178881.97,0.092,0.509,0.141,98241.35,0,11
175379.23,0.089,0.528,0.046,171181.83,0,10
116338.94,0.09,0.499,0.007,28550.63,0,9
118010.05,0.085,0.557,0.089,62044.11,0,9
126415.71,0.081,0.607,0.04,40978.09,0,4
149085.97,0.087,0.551,0.101,154138.94,0,11
159531.08,0.081,0.525,0.019,153909.8,0,4
124911.73,0.112,0.626,0.079,143690.7,0,8
115566.67,0.094,0.433,0.049,95621.14,0,12
181700.53,0.087,0.494,0.085,88650.05,0,6
171640.21,0.082,0.487,0.051,151058.97,0,4
125269.21,0.113,0.51,0.042,57077.0,0,9
173746.19,0.107,0.51,0.074,48036.15,0,3
138340.12,0.098,0.537,0.076,28967.11,1,9
126123.68,0.096,0.527,0.072,128078.17,0,10
155709.7,0.084,0.56,0.195,113258.48,0,3
114565.05,0.095,0.55,0.0,126789.79,0,11
168303.3,0.095,0.623,0.077,89697.02,0,6
126689.69,0.093,0.499,0.071,88552.5,0,12
134835.13,0.108,0.633,0.029,63184.59,0,9
173803.38,0.112,0.466,0.0,209781.7,0,10
178875.29,0.1,0.525,0.088,87410.77,1,9
143493.14,0.111,0.674,0.109,176280.89,1,7
171677.56,0.092,0.543,0.066,75745.28,0,4
135352.13,0.081,0.5,0.025,63814.05,0,3
125172.9,0.097,0.616,0.101,60914.98,0,8
121711.53,0.092,0.512,0.0,99363.65,0,4
184775.69,0.08,0.445,0.088,106358.19,1,9
166102.3,0.082,0.543,0.067,163515.34,1,9
187647.85,0.116,0.51,0.034,171231.66,0,10
171462.0,0.118,0.585,0.107,87205.66,1,5
177194.36,0.104,0.6,0.038,51538.11,1,5
123070.21,0.098,0.548,0.108,140684.56,0,9
119428.94,0.1,0.566,0.058,44404.68,0,4
124822.68,0.114,0.472,0.1,33954.34,0,7
163351.61,0.093,0.477,0.119,57140.97,0,12
123853.48,0.089,0.595,0.105,77528.48,1,11
181350.57,0.11,0.51,0.064,68983.51,0,10
135742.77,0.085,0.586,0.086,93165.01,0,9
176346.26,0.094,0.587,0.054,84073.77,0,3
119880.62,0.119,0.566,0.0,39398.15,0,8
139679.24,0.084,0.587,0.023,109488.86,0,9
119628.21,0.099,0.516,0.069,120303.6,0,9
185246.95,0.085,0.519,0.004,75335.65,0,10
118760.47,0.087,0.548,0.015,106836.82,0,3
124611.72,0.08,0.583,0.067,75726.29,0,7
149856.45,0.094,0.504,0.0,81949.48,0,8
162767.87,0.119,0.514,0.0,143374.57,0,4
183437.95,0.097,0.574,0.0,150352.42,0,10
143500.34,0.097,0.515,0.047,32897.2,0,10
172581.83,0.094,0.563,0.0,44511.02,1,7
115366.32,0.115,0.613,0.128,33623.07,0,5
