avgMonthlyIncome,incomeCV,expenseRatio,emiRatio,avgMonthlyBalance,bounceCount,accountAgeMonths,RuleBasedCreditScore
191041.96,0.13,0.581,0.286,110308.9,1,64,779
158089.82,0.133,0.636,0.327,87081.76,0,35,726
168306.53,0.145,0.63,0.232,127619.89,1,28,729
195067.17,0.132,0.655,0.318,186821.89,2,53,516
189231.38,0.128,0.669,0.472,98087.24,0,37,648
201747.14,0.134,0.679,0.286,47722.48,0,70,677
157141.37,0.116,0.667,0.336,58234.34,0,57,676
152565.73,0.109,0.589,0.353,86998.07,0,24,724
120273.12,0.12,0.624,0.341,63731.85,0,40,642
120398.26,0.147,0.653,0.369,111985.71,1,24,629
188107.48,0.128,0.64,0.352,201792.75,1,37,684
190365.74,0.134,0.63,0.404,154287.07,1,47,585
120224.87,0.137,0.577,0.503,53258.69,0,61,551
118768.08,0.136,0.68,0.391,107497.57,1,46,640
141565.23,0.123,0.644,0.412,82972.51,2,68,411
120185.96,0.15,0.637,0.286,112956.05,1,24,689
159203.46,0.148,0.728,0.384,199450.4,1,69,635
151120.71,0.135,0.627,0.411,41899.42,0,58,610
177756.22,0.145,0.641,0.381,128745.02,0,39,731
115804.71,0.12,0.586,0.302,120484.02,0,52,714
209582.16,0.107,0.605,0.35,205820.52,2,35,575
192867.64,0.111,0.603,0.324,197624.98,0,67,740
207870.66,0.127,0.59,0.317,62789.15,0,66,719
195347.63,0.137,0.659,0.37,169906.2,2,67,538
158049.34,0.103,0.657,0.302,94602.51,0,54,709
146055.67,0.112,0.605,0.368,171324.23,1,47,658
194496.7,0.114,0.582,0.387,194239.66,0,66,739
206984.03,0.107,0.554,0.398,148289.56,1,28,643
191806.67,0.113,0.55,0.338,195713.09,1,71,752
125789.28,0.144,0.542,0.361,131251.47,1,35,614
121812.42,0.124,0.633,0.416,58370.67,0,54,581
142425.64,0.144,0.565,0.353,79197.65,0,66,714
185694.26,0.138,0.623,0.361,209116.87,3,60,677
129855.89,0.113,0.578,0.398,30277.13,1,51,556
171141.06,0.115,0.539,0.309,46563.33,0,53,639
194367.8,0.106,0.66,0.327,167454.0,1,29,721
119190.64,0.103,0.709,0.367,38941.28,0,36,647
119142.58,0.123,0.602,0.308,31147.92,0,24,684
178244.16,0.13,0.573,0.272,51192.85,0,53,765
204450.29,0.14,0.548,0.392,44625.28,0,63,736
206370.37,0.138,0.643,0.341,230804.11,0,54,750
188074.21,0.147,0.597,0.344,64885.33,0,30,749
150807.58,0.105,0.628,0.408,117751.75,2,53,520
132183.9,0.128,0.647,0.302,82650.74,1,26,561
196436.82,0.149,0.62,0.411,118669.88,1,34,612
121341.08,0.116,0.588,0.309,113829.69,1,56,611
116668.88,0.143,0.677,0.343,142321.13,0,34,641
199754.26,0.106,0.641,0.39,101757.31,1,52,689
158840.83,0.104,0.565,0.414,136082.53,1,39,706
122589.58,0.115,0.604,0.345,102668.19,1,35,630
133098.97,0.129,0.549,0.341,28827.44,1,68,561
119377.89,0.104,0.605,0.341,141278.49,1,64,620
159520.99,0.144,0.567,0.428,136343.47,0,70,717
197033.27,0.11,0.647,0.324,224331.83,3,70,605
190530.6,0.134,0.599,0.378,207525.16,1,25,711
161586.42,0.146,0.596,0.416,32208.88,1,33,605
150499.32,0.148,0.583,0.334,34870.56,1,63,642
202691.22,0.108,0.574,0.374,138002.92,0,35,811
204469.8,0.143,0.662,0.342,203055.77,0,59,673
120016.52,0.144,0.66,0.331,83199.97,0,37,633
181936.9,0.146,0.631,0.336,185024.77,1,64,728
206062.5,0.141,0.608,0.452,119874.96,0,63,723
170040.73,0.137,0.6,0.385,188773.86,0,52,686
115829.97,0.15,0.66,0.3,55416.29,0,31,717
195365.59,0.103,0.584,0.347,214548.16,1,51,644
114663.95,0.119,0.577,0.389,131711.48,1,36,569
118278.46,0.149,0.504,0.391,62501.22,2,70,509
200131.68,0.1,0.68,0.365,134276.75,0,66,731
123699.7,0.131,0.558,0.359,124248.93,0,37,677
119840.13,0.104,0.591,0.35,102696.67,0,42,675
125943.92,0.14,0.666,0.316,69542.15,1,51,609
198745.76,0.14,0.604,0.357,60258.87,1,65,671
140518.47,0.138,0.538,0.327,99979.55,2,26,504
123561.05,0.123,0.602,0.321,108702.57,2,62,591
181664.11,0.133,0.651,0.43,201633.57,0,51,690
115227.38,0.134,0.727,0.443,114828.37,0,51,600
188198.46,0.112,0.621,0.424,152077.85,1,41,635
144604.45,0.123,0.6,0.398,83136.74,0,37,663
192291.91,0.116,0.56,0.252,139750.26,0,42,785
169098.12,0.104,0.616,0.348,94176.7,0,26,770
195991.43,0.106,0.681,0.382,225238.58,2,44,569
194592.99,0.124,0.546,0.401,203482.13,1,56,691
194139.85,0.129,0.697,0.391,64699.43,0,32,725
190043.39,0.105,0.68,0.411,183375.14,0,24,625
139472.1,0.112,0.588,0.338,82826.32,2,53,509
151261.82,0.136,0.58,0.354,147247.47,0,41,746
136874.49,0.117,0.559,0.31,32916.66,0,37,652
125513.41,0.1,0.639,0.261,118704.66,1,30,627
153039.77,0.131,0.628,0.295,89089.17,0,70,814
166692.62,0.147,0.622,0.306,188688.23,0,49,720
137248.3,0.119,0.645,0.342,55785.41,1,42,629
123806.57,0.11,0.631,0.376,145284.26,0,69,653
167766.8,0.136,0.617,0.351,167143.47,3,68,623
121581.65,0.121,0.572,0.352,134916.89,0,27,692
196310.41,0.12,0.594,0.266,136575.62,0,31,767
185294.66,0.131,0.612,0.422,128662.05,0,62,676
204799.86,0.144,0.592,0.334,241296.28,1,39,743
115986.8,0.133,0.631,0.395,102313.63,1,60,567
199460.4,0.137,0.576,0.294,56788.75,0,27,815
164284.79,0.108,0.615,0.403,112066.41,1,41,623
124154.39,0.125,0.567,0.399,79810.84,0,41,617
143802.67,0.114,0.679,0.3,120717.77,0,55,781
116757.74,0.105,0.708,0.403,45310.21,0,25,542
186585.96,0.132,0.687,0.367,71582.99,1,43,668
179457.05,0.138,0.571,0.381,96943.36,2,30,598
142272.15,0.146,0.637,0.312,95619.49,0,72,705
114508.66,0.14,0.727,0.399,107764.16,0,28,642
117684.75,0.121,0.578,0.414,91571.93,0,49,595
116027.26,0.119,0.645,0.363,56798.06,1,29,594
117383.67,0.108,0.511,0.299,139213.06,0,56,681
117620.92,0.109,0.62,0.296,90984.17,0,44,701
199405.47,0.124,0.613,0.359,154592.02,0,40,763
199932.64,0.135,0.639,0.367,66406.9,0,27,726
114067.2,0.116,0.574,0.326,65598.98,2,49,577
123846.02,0.142,0.702,0.374,54570.11,1,37,571
131765.22,0.11,0.514,0.402,74594.03,0,29,604
197035.53,0.117,0.68,0.335,81777.98,1,38,648
121137.11,0.121,0.636,0.336,102939.77,1,39,638
189795.7,0.125,0.691,0.342,86609.78,0,41,704
119448.58,0.124,0.584,0.329,71868.53,1,47,658
122144.19,0.121,0.619,0.45,122392.2,0,47,691
135645.6,0.112,0.623,0.339,70194.85,1,58,609
194355.74,0.101,0.69,0.442,202864.45,0,44,654
115893.57,0.13,0.627,0.359,76824.14,1,46,664
209825.71,0.137,0.635,0.324,229584.14,0,37,742
118781.44,0.108,0.546,0.443,49500.9,0,69,558
176464.31,0.114,0.757,0.371,174578.46,1,51,634
205655.13,0.11,0.639,0.302,215570.73,0,46,733
162820.03,0.117,0.516,0.376,215997.06,0,64,751
160808.87,0.144,0.592,0.341,44571.32,0,31,752
190910.55,0.12,0.645,0.342,121108.16,0,48,709
123760.09,0.118,0.688,0.412,136771.62,0,63,600
203591.45,0.131,0.613,0.451,51455.81,0,48,639
200272.54,0.102,0.668,0.349,129380.71,1,57,688
168715.85,0.12,0.634,0.377,150998.79,3,25,586
192882.06,0.134,0.673,0.447,96007.64,2,58,455
136805.76,0.114,0.678,0.314,36427.69,2,50,502
115211.27,0.118,0.534,0.302,79096.47,0,46,684
117652.52,0.101,0.615,0.351,97394.25,1,66,667
202288.69,0.135,0.585,0.385,175516.85,1,34,716
138535.95,0.144,0.541,0.434,80359.85,0,68,600
209151.63,0.143,0.662,0.343,102572.83,0,60,758
150776.81,0.115,0.607,0.301,79882.06,0,43,738
163255.69,0.105,0.677,0.369,112104.19,0,54,683
191261.12,0.139,0.687,0.422,94876.44,0,62,630
116546.8,0.125,0.709,0.289,110225.11,0,69,693
127105.3,0.139,0.564,0.35,87729.66,0,53,677
115235.8,0.119,0.679,0.362,120242.22,0,33,626
190607.67,0.132,0.614,0.279,131848.31,0,63,761
123298.8,0.115,0.591,0.397,126102.65,0,45,655
131551.09,0.123,0.566,0.385,27577.23,0,61,701
159430.03,0.139,0.606,0.338,197936.49,1,26,684
188120.08,0.133,0.615,0.324,108450.61,1,69,691
123481.44,0.106,0.648,0.264,38287.52,1,29,566
148677.48,0.141,0.695,0.326,161360.33,1,56,550
124743.41,0.142,0.645,0.3,63683.78,1,49,640
190449.77,0.11,0.686,0.333,137263.84,1,29,658
159821.55,0.11,0.744,0.344,89018.69,2,37,557
120787.5,0.116,0.681,0.364,114932.54,0,39,628
181937.93,0.121,0.627,0.28,36180.34,1,46,723
115863.13,0.147,0.59,0.475,115969.88,0,26,674
195923.16,0.129,0.647,0.383,94436.75,1,70,735
172781.54,0.135,0.587,0.324,179499.46,0,64,754
163756.52,0.108,0.599,0.38,173823.06,0,61,765
116048.37,0.119,0.631,0.334,79665.43,0,56,673
130395.01,0.103,0.641,0.37,71879.85,0,41,633
125205.73,0.116,0.66,0.347,100284.36,0,43,642
206798.65,0.136,0.671,0.308,108455.51,1,31,697
146257.3,0.139,0.638,0.39,187488.33,0,69,726
126166.55,0.106,0.628,0.338,88999.61,0,24,688
120437.1,0.139,0.624,0.258,106496.56,0,46,698
196091.25,0.13,0.726,0.27,146224.61,0,61,779
144572.86,0.109,0.736,0.34,107009.12,1,58,567
184922.33,0.133,0.612,0.301,131780.53,1,44,746
175730.48,0.108,0.643,0.366,175347.69,0,65,742
163526.6,0.118,0.628,0.324,127405.36,1,31,668
118754.76,0.144,0.538,0.437,85312.91,1,40,477
130568.44,0.124,0.588,0.293,135477.36,2,62,597
191383.12,0.102,0.578,0.363,88254.62,0,39,722
168138.55,0.147,0.702,0.298,133971.17,1,51,659
119571.19,0.104,0.578,0.382,64256.73,1,38,578
121173.78,0.118,0.682,0.399,98379.81,0,33,649
120877.01,0.141,0.642,0.339,146924.05,1,69,642
115429.7,0.107,0.615,0.365,34969.6,0,26,622
120551.03,0.11,0.597,0.346,89799.44,2,53,488
123765.61,0.14,0.624,0.371,37937.66,1,24,573
191389.27,0.109,0.6,0.31,177156.35,1,33,762
206196.7,0.117,0.605,0.377,178933.59,0,40,756
198627.23,0.119,0.629,0.362,248428.41,2,45,571
193408.95,0.134,0.595,0.311,107068.28,0,67,751
181547.43,0.115,0.699,0.392,168980.51,0,26,626
123803.08,0.146,0.697,0.44,51217.74,0,71,589
123026.04,0.111,0.614,0.368,43017.96,0,49,658
177500.96,0.129,0.692,0.353,82554.4,1,38,667
118466.16,0.135,0.572,0.431,102870.83,1,43,520
203608.45,0.148,0.583,0.461,147124.6,1,32,623
125447.68,0.122,0.667,0.27,25661.63,2,58,489
191869.43,0.127,0.575,0.388,148451.27,0,53,762
199830.81,0.144,0.698,0.24,214154.87,0,32,789
119566.36,0.108,0.663,0.289,57116.72,1,41,573
118147.72,0.126,0.535,0.402,86526.34,2,26,388
202190.19,0.125,0.598,0.31,233011.6,0,32,670
153052.55,0.124,0.613,0.346,159604.26,0,28,769
146293.91,0.121,0.618,0.362,98166.45,0,32,616
115950.48,0.103,0.724,0.337,136835.56,1,26,573
132893.69,0.133,0.605,0.339,129053.56,0,27,704
200906.36,0.137,0.605,0.387,144179.02,1,53,658
131240.74,0.144,0.584,0.283,154133.08,0,61,712
128087.5,0.104,0.685,0.365,28767.54,1,67,521
189192.19,0.112,0.636,0.333,167799.93,0,37,822
191757.58,0.101,0.671,0.418,153118.25,1,68,628
147747.49,0.113,0.631,0.401,136650.39,1,62,585
139743.34,0.114,0.552,0.425,61629.93,1,53,538
192817.63,0.105,0.689,0.315,61147.39,3,38,611
120051.98,0.142,0.64,0.395,104467.96,0,45,712
160298.22,0.13,0.594,0.379,81493.92,1,25,605
208369.81,0.125,0.658,0.367,67295.04,1,26,601
144573.99,0.107,0.587,0.33,123866.11,0,34,642
200074.24,0.13,0.578,0.34,86921.57,0,36,714
133700.53,0.132,0.573,0.349,75985.33,1,28,584
198879.06,0.133,0.625,0.249,74374.66,0,38,766
123923.06,0.126,0.556,0.344,29135.15,0,50,614
114912.58,0.113,0.642,0.217,107841.9,0,36,675
171510.67,0.102,0.532,0.397,135301.68,1,71,741
143790.99,0.146,0.632,0.38,58072.31,1,59,582
133197.19,0.148,0.651,0.363,64378.99,0,59,637
181600.62,0.137,0.676,0.381,218242.19,0,45,707
147128.81,0.111,0.726,0.455,114021.93,0,46,554
118685.74,0.123,0.656,0.26,122562.97,2,27,538
156214.57,0.131,0.61,0.335,139389.59,1,27,694
122171.68,0.113,0.709,0.345,132901.35,1,53,607
122143.41,0.106,0.722,0.345,37691.36,1,64,563
204746.95,0.102,0.617,0.38,142356.14,1,34,662
128668.92,0.139,0.597,0.325,89218.79,2,72,553
155372.34,0.138,0.669,0.339,166441.27,0,32,742
123855.94,0.12,0.666,0.392,52419.82,1,67,590
117679.4,0.103,0.725,0.46,26461.65,0,69,513
125538.15,0.121,0.579,0.289,147781.86,0,37,706
167710.3,0.118,0.599,0.325,62164.02,1,41,680
196898.39,0.102,0.638,0.335,112236.95,3,72,603
125167.2,0.105,0.543,0.36,111064.72,1,67,700
123939.57,0.139,0.663,0.3,130187.96,0,48,606
121886.5,0.104,0.68,0.252,44257.91,0,54,620
197029.44,0.135,0.637,0.354,65999.98,0,50,720
197002.78,0.124,0.69,0.347,44056.46,0,70,652
133467.86,0.101,0.658,0.245,140038.1,1,51,571
197616.99,0.123,0.664,0.41,256748.18,2,65,442
134087.45,0.1,0.686,0.346,112575.68,0,31,700
208014.55,0.1,0.631,0.352,215422.41,0,30,757
206349.32,0.117,0.525,0.373,193329.05,1,30,705
127571.75,0.135,0.639,0.412,40826.2,0,59,602
121850.34,0.134,0.698,0.251,140385.7,0,27,732
192921.36,0.123,0.657,0.398,167035.2,0,69,690
121771.44,0.122,0.66,0.403,44925.58,0,41,547
207754.04,0.142,0.688,0.352,162347.82,0,26,757
194016.58,0.143,0.68,0.363,200124.18,0,33,679
192885.54,0.144,0.61,0.4,144024.35,0,37,746
175856.32,0.128,0.614,0.295,46667.78,2,24,585
170973.58,0.142,0.555,0.361,196460.06,0,64,739
152100.65,0.147,0.74,0.422,148316.28,0,57,640
116080.03,0.138,0.645,0.317,87430.48,0,70,656
191243.7,0.1,0.646,0.37,233879.95,0,37,726
145175.64,0.139,0.687,0.344,107806.9,0,31,621
196458.05,0.117,0.615,0.394,144045.16,0,29,716
201546.75,0.105,0.698,0.344,141960.89,1,52,638
143529.6,0.139,0.599,0.32,90413.54,0,54,685
114461.04,0.116,0.687,0.396,89012.32,0,57,622
168327.86,0.14,0.59,0.283,91790.83,0,72,775
127616.43,0.15,0.524,0.343,155815.28,2,51,509
149259.32,0.135,0.634,0.347,135933.0,1,68,703
120127.46,0.111,0.555,0.258,40830.0,1,58,651
203126.14,0.136,0.696,0.356,172352.1,2,55,550
124711.86,0.129,0.555,0.446,88183.82,0,51,575
161952.06,0.145,0.703,0.302,80015.27,0,57,701
208683.89,0.107,0.638,0.332,82792.22,0,39,689
208237.52,0.114,0.596,0.397,235881.49,0,71,798
159742.65,0.117,0.664,0.323,42096.52,0,47,722
148782.59,0.116,0.596,0.319,111407.18,1,52,519
194932.64,0.149,0.646,0.316,41260.41,2,31,618
117233.26,0.103,0.685,0.361,86855.53,0,66,726
124907.08,0.148,0.614,0.481,91421.22,0,72,600
209248.08,0.116,0.61,0.289,87683.36,0,30,739
201529.12,0.103,0.605,0.385,170045.18,0,29,800
124450.71,0.117,0.644,0.347,27503.21,0,27,664
165169.9,0.139,0.701,0.258,145251.15,1,65,726
114835.77,0.137,0.521,0.358,42005.86,0,36,712
178563.28,0.132,0.504,0.381,48759.77,0,67,728
192304.91,0.135,0.639,0.306,149831.74,0,56,739
140122.7,0.105,0.696,0.378,151706.51,0,26,669
123392.25,0.145,0.655,0.398,52897.3,1,32,588
120179.13,0.115,0.645,0.386,99005.83,0,71,717
200992.28,0.134,0.687,0.383,48735.15,2,68,540
182453.61,0.139,0.609,0.366,169823.26,1,26,723
201168.82,0.103,0.658,0.367,70165.32,0,33,662
166875.23,0.143,0.637,0.376,55910.76,0,28,773
206083.11,0.124,0.647,0.459,170902.4,2,39,478
126097.42,0.101,0.688,0.381,52055.62,0,45,652
192912.98,0.137,0.608,0.31,177415.73,0,28,750
175993.8,0.134,0.59,0.367,85583.22,2,70,553
117796.89,0.116,0.655,0.295,78343.2,0,29,666
114507.88,0.114,0.621,0.452,129615.83,0,40,661
119676.02,0.116,0.584,0.303,127330.73,0,24,716
123543.06,0.148,0.639,0.337,107744.47,1,52,620
117114.71,0.101,0.563,0.225,50624.43,0,48,708
118416.8,0.122,0.613,0.395,119523.89,1,66,670
171504.9,0.103,0.61,0.363,130605.44,2,32,636
191396.8,0.142,0.639,0.38,109284.17,0,69,714
122394.75,0.111,0.637,0.364,38781.35,0,35,604
122559.04,0.121,0.604,0.384,85452.49,0,45,678
124917.14,0.104,0.656,0.396,105723.39,0,48,645
193751.24,0.135,0.668,0.392,60748.93,1,66,606
123586.61,0.12,0.693,0.34,78798.65,1,52,591
118449.18,0.132,0.622,0.372,36869.01,0,71,629
209004.48,0.113,0.607,0.381,104322.96,0,27,773
198631.39,0.107,0.669,0.368,45730.05,1,52,659
199421.86,0.126,0.582,0.361,164568.08,1,59,737
194252.86,0.104,0.635,0.356,209392.8,1,33,663
197522.65,0.129,0.61,0.315,96557.49,2,38,520
193430.81,0.125,0.705,0.379,126195.34,0,54,762
162626.5,0.111,0.59,0.287,129306.9,1,56,689
204731.29,0.102,0.646,0.316,165829.53,0,39,714
202112.7,0.136,0.667,0.469,115376.88,0,39,620
175811.34,0.139,0.606,0.393,100088.87,0,53,781
199804.69,0.124,0.599,0.374,184611.79,0,30,701
124712.85,0.105,0.592,0.378,141320.23,0,39,673
124474.05,0.102,0.697,0.385,84642.15,2,34,497
173393.56,0.125,0.564,0.305,197528.62,1,60,739
123717.42,0.111,0.571,0.396,26473.35,0,40,686
203246.9,0.119,0.621,0.354,163617.05,0,28,803
207102.95,0.145,0.619,0.319,189507.32,0,70,701
195897.32,0.114,0.608,0.395,87854.56,0,34,725
153043.98,0.14,0.646,0.322,53025.17,0,62,726
124023.81,0.148,0.681,0.333,71999.98,0,31,630
119106.31,0.12,0.603,0.305,27678.91,3,35,498
130049.73,0.126,0.662,0.401,69817.91,0,65,578
184545.07,0.121,0.681,0.287,212120.41,0,49,770
205690.95,0.122,0.677,0.423,201193.54,1,62,638
166410.62,0.146,0.558,0.363,188642.42,0,46,715
195399.27,0.119,0.669,0.365,195259.19,0,43,742
139658.18,0.13,0.605,0.311,126511.53,1,42,603
172387.29,0.123,0.714,0.408,42509.5,1,68,518
149795.48,0.14,0.589,0.412,74325.3,0,51,546
132775.55,0.125,0.734,0.345,125220.0,0,37,677
139153.24,0.15,0.626,0.308,59129.49,1,55,547
183618.56,0.121,0.635,0.376,100847.83,0,55,698
197249.83,0.116,0.608,0.348,82222.48,1,59,702
117280.05,0.109,0.682,0.361,86698.66,1,33,604
137350.7,0.107,0.695,0.311,118202.58,1,64,637
199875.92,0.144,0.586,0.353,61053.68,1,24,698
205741.81,0.131,0.586,0.349,149943.34,0,31,764
190927.67,0.124,0.585,0.439,44034.37,0,51,622
120614.15,0.109,0.528,0.306,50055.35,1,64,611
119902.66,0.101,0.559,0.351,73136.55,1,54,588
121077.54,0.134,0.743,0.408,56723.2,0,37,540
192883.17,0.102,0.619,0.311,208598.8,0,41,732
115244.46,0.123,0.67,0.406,118644.94,1,41,546
124806.17,0.137,0.674,0.333,36024.64,0,34,625
119338.13,0.106,0.581,0.377,56560.8,1,36,599
143089.45,0.13,0.657,0.293,31315.53,1,28,663
153920.55,0.101,0.704,0.44,147436.39,0,34,649
205747.48,0.101,0.584,0.303,151448.92,0,48,774
171192.02,0.113,0.584,0.459,74651.31,2,42,422
118091.2,0.147,0.718,0.277,25554.72,0,52,714
122135.98,0.117,0.647,0.388,32193.97,0,53,654
171417.09,0.106,0.672,0.361,73274.84,0,32,682
115283.9,0.122,0.601,0.391,146817.92,0,52,703
190569.5,0.14,0.629,0.344,196420.48,2,63,639
207159.57,0.124,0.577,0.442,45764.63,0,39,589
156033.27,0.124,0.619,0.324,74528.88,0,29,706
122698.6,0.108,0.592,0.324,108392.8,0,69,635
124081.69,0.143,0.751,0.365,97625.95,0,40,698
165803.98,0.147,0.646,0.296,90788.76,0,43,782
200833.06,0.121,0.617,0.347,121747.34,2,53,563
118558.35,0.146,0.625,0.387,37324.25,1,39,600
195447.23,0.108,0.701,0.364,141008.7,0,63,656
192936.91,0.121,0.534,0.223,110106.01,0,27,758
123898.98,0.112,0.636,0.434,129201.12,1,72,596
140831.83,0.105,0.591,0.345,127761.64,0,71,674
122741.93,0.133,0.627,0.387,102105.54,0,50,639
201275.19,0.113,0.63,0.356,53285.79,0,57,701
197263.68,0.122,0.614,0.32,41686.9,0,49,695
201258.79,0.102,0.615,0.343,89851.54,0,54,733
128702.06,0.116,0.612,0.407,76323.47,0,28,596
117826.78,0.127,0.58,0.333,28203.32,0,61,653
118638.2,0.142,0.553,0.385,78238.44,0,25,690
120938.24,0.121,0.738,0.323,68637.75,1,35,580
144257.17,0.116,0.602,0.276,119459.54,0,57,761
125413.84,0.131,0.625,0.301,142257.91,0,63,638
139724.94,0.143,0.609,0.363,138734.01,1,48,583
198380.17,0.12,0.527,0.302,100125.58,0,44,763
204268.07,0.124,0.648,0.329,166701.98,1,49,679
198111.24,0.109,0.575,0.339,156438.9,0,50,703
207584.4,0.115,0.595,0.291,41192.02,1,65,735
114632.39,0.14,0.588,0.349,44680.42,0,27,663
193918.06,0.148,0.635,0.313,80375.62,0,37,782
122396.89,0.135,0.643,0.277,119271.82,0,24,744
150470.15,0.13,0.606,0.386,181052.8,0,50,766
146083.48,0.141,0.673,0.337,89388.74,0,43,657
128596.56,0.1,0.657,0.446,44288.81,1,45,484
118396.65,0.103,0.634,0.336,64151.83,0,47,662
208787.41,0.146,0.565,0.352,98941.95,1,70,671
132044.33,0.117,0.55,0.311,102761.32,1,61,589
193666.94,0.119,0.659,0.322,97404.62,1,69,686
206894.08,0.13,0.626,0.372,223885.59,1,54,675
117543.6,0.146,0.642,0.35,35942.76,0,30,661
178629.67,0.123,0.657,0.366,44087.03,0,39,734
202040.44,0.129,0.759,0.35,87115.3,0,39,667
208706.27,0.121,0.609,0.33,202142.42,1,60,663
159578.85,0.119,0.558,0.395,74102.37,1,60,688
116127.95,0.141,0.624,0.363,34743.65,1,32,586
191193.72,0.1,0.572,0.223,220072.65,1,61,687
168469.19,0.11,0.685,0.37,202361.37,0,50,704
120288.8,0.137,0.619,0.351,117242.09,1,72,683
117474.94,0.127,0.705,0.29,28365.69,2,65,551
163813.28,0.119,0.62,0.323,64566.0,0,53,748
158156.2,0.107,0.648,0.325,31194.24,0,69,649
208529.36,0.12,0.551,0.271,98649.95,2,30,613
114892.52,0.148,0.668,0.387,67737.63,1,60,594
125497.39,0.134,0.632,0.207,67221.95,0,63,669
205049.37,0.146,0.643,0.31,180862.16,1,25,694
122776.77,0.123,0.666,0.333,121154.96,1,55,595
156910.5,0.147,0.61,0.155,82955.49,1,69,755
209007.46,0.102,0.666,0.411,59564.34,0,55,662
125577.03,0.114,0.638,0.3,112841.06,1,63,634
196728.84,0.127,0.582,0.317,230888.83,0,71,762
189248.65,0.108,0.66,0.217,120275.57,1,67,677
126487.92,0.117,0.65,0.431,34429.27,1,31,534
163258.02,0.146,0.615,0.358,146984.07,1,46,700
140102.09,0.144,0.583,0.412,134420.81,1,49,544
149266.77,0.111,0.644,0.369,137648.18,2,67,514
196729.33,0.147,0.622,0.435,263213.77,4,53,462
190362.11,0.111,0.618,0.371,126555.87,1,42,719
162509.47,0.138,0.623,0.382,193221.41,1,62,701
124384.1,0.124,0.572,0.381,60840.42,0,33,656
162796.95,0.139,0.761,0.424,161657.89,0,71,610
130567.03,0.145,0.683,0.236,64443.1,0,30,678
163841.53,0.127,0.679,0.337,155876.6,2,40,579
164074.15,0.141,0.666,0.332,134312.53,0,34,741
150655.65,0.103,0.623,0.371,97436.42,0,29,719
147001.81,0.117,0.621,0.311,64354.27,0,57,672
142461.23,0.127,0.547,0.434,143552.79,0,52,552
200857.69,0.123,0.663,0.409,172866.54,1,61,580
204589.57,0.136,0.631,0.326,82812.83,1,35,729
205158.85,0.132,0.55,0.409,84719.47,0,61,713
194580.4,0.144,0.521,0.307,132052.87,0,65,766
162792.24,0.124,0.576,0.395,179117.87,2,60,645
155306.07,0.111,0.684,0.393,172196.4,0,62,706
120032.33,0.117,0.636,0.369,119206.04,0,41,664
207630.27,0.109,0.63,0.33,56783.34,0,39,781
204127.35,0.122,0.537,0.346,102943.58,1,24,755
147151.83,0.102,0.581,0.343,150212.69,0,28,650
162004.34,0.107,0.658,0.396,75062.17,2,37,573
204926.85,0.132,0.654,0.361,166644.95,0,31,686
125584.16,0.104,0.635,0.427,31098.95,0,59,586
185547.82,0.125,0.649,0.346,152081.2,0,26,813
206511.16,0.137,0.62,0.257,120816.98,1,25,736
171569.73,0.12,0.661,0.343,82702.69,0,27,634
138243.85,0.128,0.636,0.295,143977.7,0,54,656
199063.75,0.14,0.657,0.381,42583.48,0,59,682
198449.48,0.114,0.585,0.356,177790.31,1,55,735
190318.59,0.119,0.582,0.423,150478.38,1,34,605
117687.98,0.112,0.659,0.27,102483.01,1,25,618
199505.28,0.124,0.614,0.367,61018.27,0,47,793
138576.34,0.117,0.658,0.36,153178.33,0,48,682
193376.02,0.117,0.62,0.397,211850.75,0,38,754
154841.99,0.12,0.616,0.378,114486.69,0,31,767
125685.21,0.139,0.527,0.389,95667.43,1,58,645
120068.93,0.132,0.525,0.346,25541.88,0,49,611
190169.52,0.121,0.617,0.267,160146.93,2,56,665
125725.13,0.148,0.662,0.372,98045.96,0,52,646
133980.66,0.104,0.646,0.292,90708.19,0,65,648
152254.99,0.108,0.593,0.423,53862.9,1,28,545
143545.13,0.131,0.674,0.354,43216.23,1,68,538
146938.24,0.125,0.673,0.443,86548.12,1,56,539
133401.37,0.12,0.576,0.358,63663.8,0,42,626
138766.58,0.116,0.618,0.369,167803.91,0,54,727
114581.49,0.142,0.661,0.35,82740.55,0,70,658
153914.57,0.123,0.567,0.322,44555.32,2,68,572
115612.11,0.143,0.72,0.403,44222.53,1,54,477
183698.39,0.105,0.631,0.383,156735.67,1,55,697
